"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1KYSC0020","2015-05-11","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-12","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  109",",,N",,,,,,
"US1KYSC0020","2015-05-13","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-14","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-15","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0","T,,N",,,,,,
"US1KYSC0020","2015-05-16","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0","T,,N",,,,,,
"US1KYSC0020","2015-05-17","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  188",",,N",,,,,,
"US1KYSC0020","2015-05-18","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-19","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    5",",,N",,,,,,
"US1KYSC0020","2015-05-20","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-21","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-22","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-23","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-24","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-25","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-05-26","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    5",",,N",,,,,,
"US1KYSC0020","2015-05-27","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  221",",,N",,,,,,
"US1KYSC0020","2015-05-28","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   41",",,N",,,,,,
"US1KYSC0020","2015-05-29","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   48",",,N",,,,,,
"US1KYSC0020","2015-05-30","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   33",",,N",,,,,,
"US1KYSC0020","2015-05-31","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-01","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0","T,,N",,,,,,
"US1KYSC0020","2015-06-02","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  107",",,N",,,,,,
"US1KYSC0020","2015-06-03","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-04","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-05","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-08","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-09","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   81",",,N",,,,,,
"US1KYSC0020","2015-06-10","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-11","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-12","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-13","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-14","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-15","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-16","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-17","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  335",",,N",,,,,,
"US1KYSC0020","2015-06-18","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    8",",,N",,,,,,
"US1KYSC0020","2015-06-19","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  622",",,N",,,,,,
"US1KYSC0020","2015-06-20","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  305",",,N",,,,,,
"US1KYSC0020","2015-06-21","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  241",",,N",,,,,,
"US1KYSC0020","2015-06-22","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    5",",,N",,,,,,
"US1KYSC0020","2015-06-23","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-24","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-25","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-26","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  137",",,N",,,,,,
"US1KYSC0020","2015-06-27","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  117",",,N",,,,,,
"US1KYSC0020","2015-06-28","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-29","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-06-30","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  104",",,N",,,,,,
"US1KYSC0020","2015-07-01","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  137",",,N",,,,,,
"US1KYSC0020","2015-07-02","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   18",",,N",,,,,,
"US1KYSC0020","2015-07-03","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  163",",,N",,,,,,
"US1KYSC0020","2015-07-04","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  107",",,N",,,,,,
"US1KYSC0020","2015-07-05","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-06","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-07","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-08","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  145",",,N",,,,,,
"US1KYSC0020","2015-07-09","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   10",",,N",,,,,,
"US1KYSC0020","2015-07-10","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-11","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  292",",,N",,,,,,
"US1KYSC0020","2015-07-12","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  170",",,N",,,,,,
"US1KYSC0020","2015-07-13","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   58",",,N",,,,,,
"US1KYSC0020","2015-07-14","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  541",",,N",,,,,,
"US1KYSC0020","2015-07-15","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-16","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-17","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-18","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  368",",,N",,,,,,
"US1KYSC0020","2015-07-20","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   18",",,N",,,,,,
"US1KYSC0020","2015-07-21","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-22","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-23","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-24","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-25","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-26","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-27","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-28","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-07-29","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  170",",,N",,,,,,
"US1KYSC0020","2015-07-30","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   33",",,N",,,,,,
"US1KYSC0020","2015-07-31","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-01","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-02","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-03","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-04","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   25",",,N",,,,,,
"US1KYSC0020","2015-08-05","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   53",",,N",,,,,,
"US1KYSC0020","2015-08-06","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  127",",,N",,,,,,
"US1KYSC0020","2015-08-07","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  254",",,N",,,,,,
"US1KYSC0020","2015-08-08","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-09","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-10","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-11","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","   25",",,N",,,,,,
"US1KYSC0020","2015-08-12","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-13","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-14","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-15","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-16","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-17","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-18","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0","T,,N",,,,,,
"US1KYSC0020","2015-08-19","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
"US1KYSC0020","2015-08-20","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","  114",",,N",,,,,,
"US1KYSC0020","2015-08-21","38.2263","-84.5648","256.0","GEORGETOWN 1.2 N, KY US","    0",",,N",,,,,,
