PRCP,SNOW,SNWD,DATE,STATION
    0,    0,,2022-11-03,US1KYSC0027
    0,    0,,2022-11-04,US1KYSC0027
    0,    0,,2022-11-07,US1KYSC0027
    0,    0,,2022-11-08,US1KYSC0027
    0,    0,,2022-11-09,US1KYSC0027
    0,    0,,2022-11-10,US1KYSC0027
  102,,,2022-11-11,US1KYSC0027
,,,2022-11-14,US1KYSC0027
   15,,,2022-11-15,US1KYSC0027
   25,,,2022-11-16,US1KYSC0027
    0,,,2022-11-17,US1KYSC0027
    0,    0,,2022-11-18,US1KYSC0027
,,,2022-11-21,US1KYSC0027
    0,    0,,2022-11-22,US1KYSC0027
    0,    0,,2022-11-23,US1KYSC0027
,,,2022-11-28,US1KYSC0027
    0,    0,,2022-11-29,US1KYSC0027
  135,,,2022-11-30,US1KYSC0027
    0,    0,,2022-12-02,US1KYSC0027
,,,2022-12-05,US1KYSC0027
   15,,,2022-12-06,US1KYSC0027
  102,,,2022-12-07,US1KYSC0027
    3,,,2022-12-08,US1KYSC0027
  109,,,2022-12-09,US1KYSC0027
    0,    0,,2022-12-13,US1KYSC0027
  117,,,2022-12-14,US1KYSC0027
  292,,,2022-12-15,US1KYSC0027
,,,2022-12-17,US1KYSC0027
    0,    0,,2022-12-19,US1KYSC0027
    0,    0,,2022-12-20,US1KYSC0027
    0,    0,,2022-12-21,US1KYSC0027
    0,,,2022-12-22,US1KYSC0027
,,,2023-01-03,US1KYSC0027
  211,,,2023-01-04,US1KYSC0027
    3,,,2023-01-05,US1KYSC0027
    0,    0,,2023-01-06,US1KYSC0027
,,,2023-01-09,US1KYSC0027
    0,    0,,2023-01-10,US1KYSC0027
    0,    0,,2023-01-11,US1KYSC0027
  127,,,2023-01-12,US1KYSC0027
  163,,,2023-01-13,US1KYSC0027
,,,2023-01-17,US1KYSC0027
    0,    0,,2023-01-18,US1KYSC0027
   94,,,2023-01-19,US1KYSC0027
    0,    0,,2023-01-20,US1KYSC0027
,,,2023-01-23,US1KYSC0027
    0,    0,,2023-01-24,US1KYSC0027
   46,,,2023-01-25,US1KYSC0027
    8,,,2023-01-26,US1KYSC0027
    8,    8,   76,2023-01-27,US1KYSC0027
,,,2023-01-30,US1KYSC0027
   51,,,2023-01-31,US1KYSC0027
    0,    0,,2023-02-01,US1KYSC0027
    0,    0,,2023-02-02,US1KYSC0027
    0,    0,,2023-02-03,US1KYSC0027
    0,    0,,2023-02-04,US1KYSC0027
    0,    0,,2023-02-05,US1KYSC0027
    0,    0,,2023-02-06,US1KYSC0027
    0,    0,,2023-02-07,US1KYSC0027
    0,    0,,2023-02-08,US1KYSC0027
    0,,,2023-02-09,US1KYSC0027
    0,    0,,2023-02-10,US1KYSC0027
    0,    0,,2023-02-11,US1KYSC0027
    0,    0,,2023-02-12,US1KYSC0027
    0,    0,,2023-02-13,US1KYSC0027
    0,    0,,2023-02-14,US1KYSC0027
    0,    0,,2023-02-15,US1KYSC0027
  201,,,2023-02-16,US1KYSC0027
  371,,,2023-02-17,US1KYSC0027
    0,    0,,2023-02-18,US1KYSC0027
    0,    0,,2023-02-19,US1KYSC0027
    0,    0,,2023-02-20,US1KYSC0027
    0,    0,,2023-02-21,US1KYSC0027
   61,,,2023-02-22,US1KYSC0027
  127,,,2023-02-23,US1KYSC0027
    0,    0,,2023-02-24,US1KYSC0027
,,,2023-02-27,US1KYSC0027
   15,,,2023-02-28,US1KYSC0027
    0,    0,,2023-03-01,US1KYSC0027
   46,,,2023-03-02,US1KYSC0027
  119,,,2023-03-03,US1KYSC0027
,,,2023-03-06,US1KYSC0027
    0,    0,,2023-03-08,US1KYSC0027
   25,,,2023-03-10,US1KYSC0027
,,,2023-03-13,US1KYSC0027
    5,,,2023-03-14,US1KYSC0027
    0,    0,,2023-03-15,US1KYSC0027
    0,    0,,2023-03-16,US1KYSC0027
   69,,,2023-03-17,US1KYSC0027
,,,2023-03-20,US1KYSC0027
    0,    0,,2023-03-21,US1KYSC0027
    5,,,2023-03-22,US1KYSC0027
   25,,,2023-03-23,US1KYSC0027
  137,,,2023-03-24,US1KYSC0027
    0,    0,,2023-03-27,US1KYSC0027
    0,    0,,2023-03-28,US1KYSC0027
    0,    0,,2023-03-29,US1KYSC0027
,,,2023-04-03,US1KYSC0027
    3,,,2023-04-04,US1KYSC0027
    0,    0,,2023-04-05,US1KYSC0027
  117,,,2023-04-06,US1KYSC0027
    0,    0,,2023-04-07,US1KYSC0027
    0,    0,,2023-04-10,US1KYSC0027
    0,    0,,2023-04-11,US1KYSC0027
    0,    0,,2023-04-12,US1KYSC0027
    0,    0,,2023-04-13,US1KYSC0027
    0,    0,,2023-04-14,US1KYSC0027
    0,    0,,2023-04-17,US1KYSC0027
    0,    0,,2023-04-18,US1KYSC0027
    0,    0,,2023-04-19,US1KYSC0027
    0,    0,,2023-04-20,US1KYSC0027
,,,2023-04-24,US1KYSC0027
    0,    0,,2023-04-25,US1KYSC0027
    0,    0,,2023-04-26,US1KYSC0027
    0,    0,,2023-04-27,US1KYSC0027
  102,,,2023-04-28,US1KYSC0027
,,,2023-05-01,US1KYSC0027
    5,,,2023-05-02,US1KYSC0027
    0,    0,,2023-05-03,US1KYSC0027
    0,    0,,2023-05-04,US1KYSC0027
    0,    0,,2023-05-05,US1KYSC0027
,,,2023-05-08,US1KYSC0027
    3,,,2023-05-09,US1KYSC0027
    0,    0,,2023-05-10,US1KYSC0027
    0,    0,,2023-05-11,US1KYSC0027
    0,    0,,2023-05-12,US1KYSC0027
,,,2023-05-15,US1KYSC0027
    0,    0,,2023-05-16,US1KYSC0027
  282,,,2023-05-17,US1KYSC0027
    0,    0,,2023-05-18,US1KYSC0027
    0,    0,,2023-05-19,US1KYSC0027
,,,2023-05-22,US1KYSC0027
    0,    0,,2023-05-23,US1KYSC0027
    0,    0,,2023-05-24,US1KYSC0027
    0,    0,,2023-05-25,US1KYSC0027
    0,    0,,2023-05-26,US1KYSC0027
,,,2023-05-30,US1KYSC0027
    0,    0,,2023-05-31,US1KYSC0027
    0,    0,,2023-06-01,US1KYSC0027
    0,    0,,2023-06-05,US1KYSC0027
    0,    0,,2023-06-06,US1KYSC0027
   28,,,2023-06-07,US1KYSC0027
    0,    0,,2023-06-08,US1KYSC0027
    0,    0,,2023-06-09,US1KYSC0027
,,,2023-06-12,US1KYSC0027
    0,    0,,2023-06-13,US1KYSC0027
    0,    0,,2023-06-14,US1KYSC0027
    0,    0,,2023-06-15,US1KYSC0027
    0,    0,,2023-06-16,US1KYSC0027
   66,,,2023-06-19,US1KYSC0027
  318,,,2023-06-20,US1KYSC0027
    3,,,2023-06-21,US1KYSC0027
    5,,,2023-06-22,US1KYSC0027
    8,,,2023-06-23,US1KYSC0027
,,,2023-06-26,US1KYSC0027
   56,,,2023-06-27,US1KYSC0027
    0,    0,,2023-06-28,US1KYSC0027
    0,    0,,2023-06-29,US1KYSC0027
  236,,,2023-06-30,US1KYSC0027
,,,2023-07-05,US1KYSC0027
    3,,,2023-07-06,US1KYSC0027
    0,    0,,2023-07-07,US1KYSC0027
,,,2023-07-10,US1KYSC0027
    0,    0,,2023-07-11,US1KYSC0027
    0,    0,,2023-07-12,US1KYSC0027
    0,    0,,2023-07-13,US1KYSC0027
    0,    0,,2023-07-14,US1KYSC0027
,,,2023-07-24,US1KYSC0027
  117,,,2023-07-25,US1KYSC0027
    0,    0,,2023-07-26,US1KYSC0027
    0,    0,,2023-07-27,US1KYSC0027
   10,,,2023-07-28,US1KYSC0027
,,,2023-07-31,US1KYSC0027
    0,    0,,2023-08-01,US1KYSC0027
    0,    0,,2023-08-02,US1KYSC0027
    0,    0,,2023-08-03,US1KYSC0027
  140,,,2023-08-04,US1KYSC0027
,,,2023-08-07,US1KYSC0027
  264,,,2023-08-08,US1KYSC0027
    0,    0,,2023-08-09,US1KYSC0027
  180,,,2023-08-10,US1KYSC0027
    0,    0,,2023-08-11,US1KYSC0027
,,,2023-08-14,US1KYSC0027
  307,,,2023-08-15,US1KYSC0027
    8,,,2023-08-16,US1KYSC0027
    0,    0,,2023-08-17,US1KYSC0027
    0,    0,,2023-08-18,US1KYSC0027
    0,    0,,2023-08-19,US1KYSC0027
    0,    0,,2023-08-20,US1KYSC0027
    0,    0,,2023-08-21,US1KYSC0027
    0,    0,,2023-08-22,US1KYSC0027
    0,    0,,2023-08-23,US1KYSC0027
,,,2023-08-28,US1KYSC0027
    0,    0,,2023-08-29,US1KYSC0027
    0,    0,,2023-08-30,US1KYSC0027
    0,    0,,2023-08-31,US1KYSC0027
    0,    0,,2023-09-01,US1KYSC0027
    0,    0,,2023-09-02,US1KYSC0027
    0,    0,,2023-09-03,US1KYSC0027
    0,    0,,2023-09-04,US1KYSC0027
    0,    0,,2023-09-05,US1KYSC0027
    0,    0,,2023-09-06,US1KYSC0027
    5,,,2023-09-07,US1KYSC0027
,,,2023-09-12,US1KYSC0027
,,,2023-09-20,US1KYSC0027
    0,    0,,2023-09-21,US1KYSC0027
    0,    0,,2023-09-22,US1KYSC0027
,,,2023-09-25,US1KYSC0027
    0,    0,,2023-09-26,US1KYSC0027
  300,,,2023-09-27,US1KYSC0027
   46,,,2023-09-28,US1KYSC0027
   91,,,2023-09-29,US1KYSC0027
,,,2023-10-02,US1KYSC0027
    0,    0,,2023-10-03,US1KYSC0027
    0,    0,,2023-10-04,US1KYSC0027
    0,    0,,2023-10-05,US1KYSC0027
   89,,,2023-10-06,US1KYSC0027
,,,2023-10-09,US1KYSC0027
    0,    0,,2023-10-10,US1KYSC0027
    0,    0,,2023-10-11,US1KYSC0027
    0,    0,,2023-10-12,US1KYSC0027
    0,    0,,2023-10-13,US1KYSC0027
,,,2023-10-16,US1KYSC0027
    0,,,2023-10-17,US1KYSC0027
    0,    0,,2023-10-18,US1KYSC0027
    0,    0,,2023-10-19,US1KYSC0027
  173,,,2023-10-20,US1KYSC0027
   51,,,2023-10-21,US1KYSC0027
    0,    0,,2023-10-22,US1KYSC0027
    0,    0,,2023-10-23,US1KYSC0027
    0,    0,,2023-10-24,US1KYSC0027
    0,    0,,2023-10-25,US1KYSC0027
    0,    0,,2023-10-26,US1KYSC0027
    0,    0,,2023-10-27,US1KYSC0027
,,,2023-10-30,US1KYSC0027
    0,    0,,2023-10-31,US1KYSC0027
    0,    0,,2023-11-01,US1KYSC0027
    0,    0,,2023-11-02,US1KYSC0027
    0,    0,,2023-11-03,US1KYSC0027
    0,    0,,2023-11-04,US1KYSC0027
    0,    0,,2023-11-05,US1KYSC0027
    0,    0,,2023-11-06,US1KYSC0027
    0,    0,,2023-11-07,US1KYSC0027
    0,    0,,2023-11-08,US1KYSC0027
    3,,,2023-11-09,US1KYSC0027
   20,,,2023-11-10,US1KYSC0027
    0,    0,,2023-11-11,US1KYSC0027
    0,    0,,2023-11-12,US1KYSC0027
    0,    0,,2023-11-13,US1KYSC0027
    0,    0,,2023-11-14,US1KYSC0027
    0,    0,,2023-11-15,US1KYSC0027
    0,    0,,2023-11-16,US1KYSC0027
    0,    0,,2023-11-17,US1KYSC0027
,,,2023-11-20,US1KYSC0027
  310,,,2023-11-21,US1KYSC0027
   48,    0,,2023-11-22,US1KYSC0027
,,,2023-11-27,US1KYSC0027
    0,    0,,2023-11-28,US1KYSC0027
    0,    0,,2023-11-29,US1KYSC0027
    0,    0,,2023-11-30,US1KYSC0027
   56,,,2023-12-01,US1KYSC0027
,,,2023-12-04,US1KYSC0027
    8,,,2023-12-05,US1KYSC0027
   18,,,2023-12-06,US1KYSC0027
    0,    0,,2023-12-07,US1KYSC0027
,,,2023-12-11,US1KYSC0027
    0,    0,,2023-12-12,US1KYSC0027
    0,    0,,2023-12-13,US1KYSC0027
    0,    0,,2023-12-14,US1KYSC0027
    0,    0,,2023-12-15,US1KYSC0027
,,,2023-12-18,US1KYSC0027
    0,    0,,2023-12-19,US1KYSC0027
    0,    0,,2023-12-21,US1KYSC0027
